id,twi_acc,twi_id,retwi,fav,desc,imgurl
3856,artistmonet,897328023342653440,13,23,"Paysage of Norway, the Blue Houses #impressionism #claudemonet https://t.co/M1pQwffVjx",https://pbs.twimg.com/media/DHPzFNiWAAAS7Dj.jpg
3857,artistmonet,897323827679592449,24,52,The Isle Grande-Jatte #monet #impressionism https://t.co/PqvX3IsLC4,https://pbs.twimg.com/media/DHPvQ81WsAANDwB.jpg
3858,artistmonet,897236964927299585,12,24,"Houses of Parliament, Westminster #impressionism #arthistory https://t.co/I6dwKOuyCM",https://pbs.twimg.com/media/DHOgQ39XcAAqdIv.jpg
3859,artistmonet,897232137992253440,26,51,Rough Sea at Etretat #monet #claudemonet https://t.co/0vivCvLSp8,https://pbs.twimg.com/media/DHOb36QXgAI1PO_.jpg
3860,artistmonet,897218909199364096,5,0,RT @artist_whistler: Study for the Portrait of F. R. Leyland #jameswhistler #impressionism https://t.co/gbopQWTq5u,https://pbs.twimg.com/media/DHMVLGSXkAAbMbf.jpg
3861,artistmonet,897193209494949889,2,0,RT @artistmanet: A veiled young woman #manet #realism https://t.co/bRk7EIXqUe,https://pbs.twimg.com/media/DGuVdpmWsAA2kJ_.jpg
3862,artistmonet,897187578021117952,25,44,"Sunrise, The Sea #arthistory #impressionism https://t.co/Bcwclv0Z4l",https://pbs.twimg.com/media/DHNzWMNXoAAGrNV.jpg
3863,artistmonet,897162152150282240,14,30,"The Manneport, Cliff at Etretat https://t.co/9anqJQSovz #wallart #amazon https://t.co/z4jIHNL3Re",https://pbs.twimg.com/media/DHNcONuXkAEbfJZ.jpg
3864,artistmonet,897161467878834176,14,25,Train in the Snow at Argenteuil #monet #arthistory https://t.co/vUoTb3DvF6,https://pbs.twimg.com/media/DHNbmZkXYAMj0nz.jpg
3865,artistmonet,897144076251934720,4,0,"RT @artpissarro: Eragny, Twilight #pissarro #fineart https://t.co/ZeCh1tlVMP",https://pbs.twimg.com/media/DG5ujQeXsAA_5YM.jpg
3866,artistmonet,897133835414106112,17,27,Regatta at Sainte-Adresse https://t.co/5L8NXbVzU5 #impressionism #monet https://t.co/gsGaEOqKm3,https://pbs.twimg.com/media/DHNCd9fXsAIj0ZT.jpg
3867,artistmonet,897132968422121476,11,0,RT @artistdegas: Portrait of a Man #degas #impressionism https://t.co/ccgvDtS03N,https://pbs.twimg.com/media/DGr6IlQXUAAriNr.jpg
3868,artistmonet,897130265650360320,19,35,The Seine at Port-Villez #arthistory #claudemonet https://t.co/27moczcxGX,https://pbs.twimg.com/media/DHM_OHmXsAAL8rL.jpg
3869,artistmonet,897117123411156997,11,24,Cliff at Pourville #claudemonet #monet https://t.co/L04vIyFW0R,https://pbs.twimg.com/media/DHMzRLeXsAEqXoQ.jpg
3870,artistmonet,897070928504422401,9,23,Boats on Rapair #claudemonet #monet https://t.co/l27XKs1tDW,https://pbs.twimg.com/media/DHMJQSUXgAAaLpM.jpg
3871,artistmonet,897038007164973057,12,18,The Valley Of Falaise #impressionism #claudemonet https://t.co/9VyK2oso2p,https://pbs.twimg.com/media/DHLrUAwXYAA3baV.jpg
3872,artistmonet,897036371164110848,7,0,RT @artistmorisot: The Artists Sister at a Window #impressionism #fineart https://t.co/pMonFR5QFB,https://pbs.twimg.com/media/DG69n2uWAAArFYe.jpg
3873,artistmonet,897020905418891264,6,23,The House among the Roses #monet #arthistory https://t.co/u40x8Davso,https://pbs.twimg.com/media/DHLbwj3WAAALlSu.jpg
3874,artistmonet,896981630832840704,8,18,"Basket of Graphes, Quinces and Pears #monet #impressionism https://t.co/a9jg8K4nq3",https://pbs.twimg.com/media/DHK4Cf6XsAAD935.jpg
3875,artistmonet,896980562438754310,6,0,RT @art_caillebotte: Self-Portrait #caillebotte #fineart https://t.co/IJE5ImjBkO,https://pbs.twimg.com/media/DG4k4_0WAAAKZ1X.jpg
3876,artistmonet,896960479289106433,22,46,Fishing Boats at Honfleur #impressionism #arthistory https://t.co/Dqo2lxFbcD,https://pbs.twimg.com/media/DHKkzTAXgAEygWc.jpg
3877,artistmonet,896950633969987588,17,37,"The Banks of the Seine, Ile de la Grande-Jatte #monet #arthistory https://t.co/TdMM8pl8K4",https://pbs.twimg.com/media/DHKb2PuWsAIZOFS.jpg
3878,artistmonet,896877001910263808,16,38,The Chapel Notre-Dame de Grace at Honfleur #realism #arthistory https://t.co/dxXH1X3HzC,https://pbs.twimg.com/media/DHJY4SuVwAAvWpm.jpg
3879,artistmonet,896870921964802048,10,0,RT @cezanneart: Bathers at Rest #paulcezanne #cezanne https://t.co/z3XYMxZBG6,https://pbs.twimg.com/media/DG9hNDfWAAA7kwe.jpg
3880,artistmonet,896843244151209984,21,43,The Garden Gate #impressionism #claudemonet https://t.co/v448dhjbU3,https://pbs.twimg.com/media/DHI6LS1WAAAOxlZ.jpg
3881,artistmonet,896828012930400256,13,19,Storm on the Cote de Belle-Ile #monet #arthistory https://t.co/FknXRDGmLv,https://pbs.twimg.com/media/DHIsUwpXoAEOq8h.jpg
3882,artistmonet,896800752974389249,2,5,Camille (also known as The Woman in a Green Dress) https://t.co/P63cggeOPg #arthistory #claudemonet https://t.co/ACkDwF6DXZ,https://pbs.twimg.com/media/DHITiAKXsAAgTB_.jpg
3883,artistmonet,896800424619126784,3,3,Trophies of the Hunt #realism #monet https://t.co/BmzuV7Xury,https://pbs.twimg.com/media/DHITO4qXUAE65mW.jpg
3884,artistmonet,896795953230950400,20,35,"Argenteuil, The Seine #monet #impressionism https://t.co/P7443Y1T02",https://pbs.twimg.com/media/DHIPKmnXYAMZCeC.jpg
3885,artistmonet,896784412154761217,4,0,RT @artist_whistler: Purple and Rose: The Lang Leizen of the Six Marks #whistler #arthistory https://t.co/xlBvHdsgOj,https://pbs.twimg.com/media/DGxG6YKXYAAKsnO.jpg
3886,artistmonet,896778169931399169,5,9,Morning on the Seine https://t.co/owcdFf03Ur #wallart #monet https://t.co/jGFLdFX9Z2,https://pbs.twimg.com/media/DHH-_hhXkAIlyos.jpg
3887,artistmonet,896774434090086400,2,0,RT @cassatt_mary: Reine Lefebvre Holding a Nude Baby #marycassatt #cassatt https://t.co/C0KtcZGKs1,https://pbs.twimg.com/media/DG24ll6XcAAGwk0.jpg
3888,artistmonet,896773821499355138,17,19,"The Promenade at Argenteuil, Soleil Couchant https://t.co/uMde3Q07Jx #monet #claudemonet https://t.co/l6e05kjYY3",https://pbs.twimg.com/media/DHH7CXdXUAAh2fa.jpg
3889,artistmonet,896772781077127168,16,29,Chrysanthemums #arthistory #monet https://t.co/bqLerxl2uq,https://pbs.twimg.com/media/DHH6F22XkAE9Lad.jpg
3890,artistmonet,896759533594443777,17,0,"RT @artguillaumin: Quai de Bercy, effets de neige #art #impressionism https://t.co/0rmPMtl1hD",https://pbs.twimg.com/media/DG98NOgUAAEBgH5.jpg
3891,artistmonet,896759262889873408,15,28,Rose Flowered Arches at Giverny #arthistory #monet https://t.co/9fjbu6UgIN,https://pbs.twimg.com/media/DHHty-WXoAAwHoi.jpg
3892,artistmonet,896754860644859904,42,60,"Saint-Lazare Station, Exterior #impressionism #claudemonet https://t.co/LRNWYuWnAu",https://pbs.twimg.com/media/DHHpyvcWAAALzUs.jpg
3893,artistmonet,896675358195335168,13,34,The Moreno Garden at Bordighera #claudemonet #arthistory https://t.co/UVDSA4Dz6u,https://pbs.twimg.com/media/DHGhfFPUQAALNmN.jpg
3894,artistmonet,896617176530112512,14,31,The Palazzo Ducale #impressionism #monet https://t.co/31JBtFy4Ku,https://pbs.twimg.com/media/DHFskfRWAAAzWgN.jpg
3895,artistmonet,896614201619361793,6,0,RT @sisleyalfred: Road at Veneux #sisley #fineart https://t.co/YwvaOBIs6M,https://pbs.twimg.com/media/DG7arQ1XkAAMtP6.jpg
3896,artistmonet,896604437124456449,10,18,"The Cour dAlbane, Grey Weather #claudemonet #monet https://t.co/Osa9ivVyJz",https://pbs.twimg.com/media/DHFg-7xXgAQCGCK.jpg
3897,artistmonet,896583243574775808,19,45,San Giorgio Maggiore at Dusk #claudemonet #impressionism https://t.co/muNCRVnb7Y,https://pbs.twimg.com/media/DHFNtS2WsAAOJ0z.jpg
3898,artistmonet,896559581010284544,10,26,"Vetheuil, The Church in Winter #arthistory #impressionism https://t.co/Ta7T6CldJu",https://pbs.twimg.com/media/DHE4L8BXUAA6Ywp.jpg
3899,artistmonet,896530779311714305,8,0,RT @art_caillebotte: Self-Portrait with Pith Helmet #fineart #caillebotte https://t.co/2Ucn6KqsV5,https://pbs.twimg.com/media/DG0EcXFWAAE-vUc.jpg
3900,artistmonet,896528481038680064,26,35,"Poplars, Wind Effect #arthistory #impressionism https://t.co/hYSvhz14BO",https://pbs.twimg.com/media/DHEb5ujUAAAwsTY.jpg
3901,artistmonet,888852162255749120,17,37,Peaches #monet #impressionism https://t.co/oqO76QU40j,https://pbs.twimg.com/media/DFXWVKUW0AAGnBl.jpg
3902,artistmonet,888852050175459329,12,35,Road to Giverny in Winter #arthistory #monet https://t.co/KNl9uH9oqW,https://pbs.twimg.com/media/DFXWOmbXcAEGio-.jpg
3903,artistmonet,888848106225270784,52,108,Visiting the talented @anyadunn in her New Orleans studio #fineart #contemporaryart https://t.co/GO6QAJh9mG,https://pbs.twimg.com/media/DFXSo-jUwAAKYk-.jpg
3904,artistmonet,888828417914920960,22,38,Fields of Tulip With The Rijnsburg Windmill #monet #claudemonet https://t.co/IxTUbr0nO4,https://pbs.twimg.com/media/DFXAvAwXYAggWDE.jpg
3905,artistmonet,888824547461525504,8,9,Head of the Dog #impressionism #arthistory https://t.co/XlyZB5qFLT,https://pbs.twimg.com/media/DFW9NySXoAAL5cn.jpg
3906,artistmonet,888824447246979072,3,6,"Rouen Cathedral, Symphony in Grey and Rose #arthistory #monet https://t.co/9S5QwrNTmc",https://pbs.twimg.com/media/DFW9H5uXYAQ6GvX.jpg
3907,artistmonet,888824053666074624,10,0,RT @sisleyalfred: Main Street in Argenteuil #fineart #impressionism https://t.co/tsDaWnU66P,https://pbs.twimg.com/media/DFJ4JPGWAAA_CIv.jpg
3908,artistmonet,888821866592423936,6,8,Weeping Willow https://t.co/n1fGsWedBK #arthistory #impressionism https://t.co/XMGavYcNsh,https://pbs.twimg.com/media/DFW6xtqWsAAA_kw.jpg
3909,artistmonet,888807251468800000,15,35,Plums Blossom https://t.co/HU4srYYowi #arthistory #claudemonet https://t.co/UFT0zsYJuZ,https://pbs.twimg.com/media/DFWte-UXgAE2mnT.jpg
3910,artistmonet,888793121580101632,15,0,"RT @artpissarro: Kitchen Garden in Eragny, Afternoon #impressionism #fineart https://t.co/hm6WRH2mlE",https://pbs.twimg.com/media/DE_XIKbW0AAKpqe.jpg
3911,artistmonet,888720973947699200,15,25,"Charing Cross Bridge, The Thames #arthistory #monet https://t.co/ecZwWO0GLG",https://pbs.twimg.com/media/DFVfA_nW0AElnoe.jpg
3912,artistmonet,888718793677185024,13,22,Three Pots of Tulips #monet #impressionism https://t.co/wst0KMxygA,https://pbs.twimg.com/media/DFVdCCtXUAI9SAZ.jpg
3913,artistmonet,888704566258171904,4,23,Self-Portrait with a Beret #claudemonet #impressionism https://t.co/3VCgeTBHk0,https://pbs.twimg.com/media/DFVQF8JXsAA_GAO.jpg
3914,artistmonet,888702747540955136,11,0,RT @artguillaumin: Sunset at Ivry (Soleil couchant à Ivry) #impressionism #guillaumin https://t.co/jHXILV98WG,https://pbs.twimg.com/media/DFCao5wXkAETRpg.jpg
3915,artistmonet,888631281482964992,32,57,Morning on the Seine near Giverny #arthistory #impressionism https://t.co/YnNZpBwzYY,https://pbs.twimg.com/media/DFUNcMIWAAoAHDU.jpg
3916,artistmonet,888628894735241217,24,0,RT @sisleyalfred: Platz in Argenteuil #sisley #impressionism https://t.co/yZMdePJxgs,https://pbs.twimg.com/media/DE3R820WAAAcQ_f.jpg
3917,artistmonet,888627680840757248,8,18,"Mount Kolsaas, Norway #impressionism #claudemonet https://t.co/S4iUTaLKR6",https://pbs.twimg.com/media/DFUKKnIXUAAp0o3.jpg
3918,artistmonet,888617751694245889,12,17,The Arm of the Seine #impressionism #arthistory https://t.co/OUp50DRNqf,https://pbs.twimg.com/media/DFUBIqTXsAQl3yO.jpg
3919,artistmonet,888587358127489024,7,20,The Village of Lavacourt #claudemonet #arthistory https://t.co/2yu317KU69,https://pbs.twimg.com/media/DFTlfbhXUAEAQZB.jpg
3920,artistmonet,888526363833118722,27,59,Landscape with Thunderstorm #impressionism #monet https://t.co/8byu2pp391,https://pbs.twimg.com/media/DFSuBIoW0AAr1SX.jpg
3921,artistmonet,888512143305453568,14,31,The Break-up of the Ice #monet #arthistory https://t.co/1XgORix1HN,https://pbs.twimg.com/media/DFShFbvXkAIk35L.jpg
3922,artistmonet,888504483440992258,8,0,RT @artpissarro: Chestnut Orchard in Winter #pissarro #fineart https://t.co/sV6EYwtwNE,https://pbs.twimg.com/media/DE1cnDrXcAE54zC.jpg
3923,artistmonet,888450964344143874,15,26,"Port d`Aval, Rough Sea #monet #arthistory https://t.co/Wv4uRihZYX",https://pbs.twimg.com/media/DFRpcXBWsAEM4FJ.jpg
3924,artistmonet,888444471620374528,6,11,"The Departure of the Boats, Etretat https://t.co/Y0GPTorx6A #arthistory #monet https://t.co/Hsai28McSk",https://pbs.twimg.com/media/DFRjibUXgAASE4h.jpg
3925,artistmonet,888434328111378432,1,8,Mount Kolsaas in Misty Weather #monet #claudemonet https://t.co/c1jL2rFhzP,https://pbs.twimg.com/media/DFRaT5_XYAAQxWZ.jpg
3926,artistmonet,888420877272064001,3,8,"Cliff near Dieppe, Overcast Skies https://t.co/ebZnJy8dSF #impressionism #arthistory https://t.co/RslFQ6g4s9",https://pbs.twimg.com/media/DFROFCsXgAAe0mV.jpg
3927,artistmonet,888420506650779648,8,23,Seagulls over the Houses of Parliament #arthistory #impressionism https://t.co/2iJise6n8u,https://pbs.twimg.com/media/DFRNvefXsAI3RYh.jpg
3928,artistmonet,888419657455218691,15,0,RT @art_caillebotte: Study for Le Pont de lEurope #impressionism #caillebotte https://t.co/z7Stwk8HvE,https://pbs.twimg.com/media/DEyfynEXYAAGvKP.jpg
3929,artistmonet,888357653210071041,12,11,"The Artists House, View from the Rose Garden #monet #arthistory https://t.co/MVKmg4OT7V",https://pbs.twimg.com/media/DFQUk75XUAAaZ7f.jpg
3930,artistmonet,888356704915730432,16,32,The Seine and the Chaantemesle Hills #claudemonet #monet https://t.co/lFiohlocPT,https://pbs.twimg.com/media/DFQTtu4XoAAp4IN.jpg
3931,artistmonet,888324836715581440,5,0,RT @artist_whistler: The Angry Sea #jameswhistler #fineart https://t.co/euTtZ7va8m,https://pbs.twimg.com/media/DE0mIKwWsAAAjY9.jpg
3932,artistmonet,888324810643779584,27,51,Boats Lying at Low Tide at Facamp #monet #impressionism https://t.co/Ivp2jaZT8w,https://pbs.twimg.com/media/DFP2tQFW0AAbUQf.jpg
3933,artistmonet,888306934222336000,19,33,Still Life with Apples And Grapes #monet #claudemonet https://t.co/Up9ZyEPr47,https://pbs.twimg.com/media/DFPmctgXUAA-IbJ.jpg
3934,artistmonet,888269126069739520,13,17,Willows in Springtime #claudemonet #arthistory https://t.co/eBRjbEnK9O,https://pbs.twimg.com/media/DFPED8oV0AAYzOD.jpg
3935,artistmonet,888221008104235008,11,24,"Morning Landscape, Giverny #monet #claudemonet https://t.co/7c4CFyFFUn",https://pbs.twimg.com/media/DFOYTGDXcAAUwJa.jpg
3936,artistmonet,888218893499736069,10,0,RT @artist_renoir: House in Collett at Cagnes #fineart #renoir https://t.co/U9sE6tPfqZ,https://pbs.twimg.com/media/DEwYo0MXsAAAAFv.jpg
3937,artistmonet,888175467106373636,34,49,View of Cap dAntibes #monet #arthistory https://t.co/3UHTc0boI5,https://pbs.twimg.com/media/DFNu4UqWsAEXuqG.jpg
3938,artistmonet,888173434127212545,23,44,Snow Scene at Argenteuil #arthistory #monet https://t.co/qvvfYRbdwv,https://pbs.twimg.com/media/DFNtB73W0AU1V6g.jpg
3939,artistmonet,888164183371632640,10,0,RT @cezanneart: Self-portrait with white turbaned #fineart #paulcezanne https://t.co/TXkZSn9RC3,https://pbs.twimg.com/media/DE1HLpHXcAEIvjT.jpg
3940,artistmonet,888098131681914880,16,21,Two Vases with Chrysanthems https://t.co/yqSNiG6A7Q #claudemonet #impressionism https://t.co/8C1OIJZqJT,https://pbs.twimg.com/media/DFMoizPWAAAQt39.jpg
3941,artistmonet,888089050523074560,27,46,Fishing Boats at Sea #arthistory #impressionism https://t.co/gfiW6cjU2d,https://pbs.twimg.com/media/DFMgSLBXoAAIUA3.jpg
3942,artistmonet,888085356222046208,2,3,"Cliffs of Varengeville, Gust of Wind https://t.co/HQQVf5LasU #claudemonet #amazon https://t.co/nnG1kIOOmf",https://pbs.twimg.com/media/DFMc7KMXkAA7bBP.jpg
3944,artistmonet,888066408671846400,20,27,Still Life with Pears and Grapes #monet #impressionism https://t.co/1XVGXObjcc,https://pbs.twimg.com/media/DFMLsPwWAAA6fxu.jpg
3945,artistmonet,888058002456150016,21,0,RT @artpissarro: Still Life with Apples and Pitcher #impressionism #fineart https://t.co/jKBsP733Mz,https://pbs.twimg.com/media/DE50-qVXsAAHZ79.jpg
3946,artistmonet,888053404907556864,4,0,RT @cassatt_mary: Young Woman Sewing in the garden #cassatt #fineart https://t.co/DPB3pmLiS5,https://pbs.twimg.com/media/DEoWjc3XkAEjZN1.jpg
3947,artistmonet,888051149957464064,18,35,The Route a Vetheuil #impressionism #arthistory https://t.co/VUE05KkTvE,https://pbs.twimg.com/media/DFL90F8XcAATr9W.jpg
3948,artistmonet,888043047656845313,23,0,RT @vangoghartist: Haystacks in Provence #vangogh #fineart https://t.co/JkC9XNDD0f,https://pbs.twimg.com/media/DFBwAOAXsAQwqsJ.jpg
3949,artistmonet,888007508106858496,3,0,RT @artist_renoir: Ambroise Vollard Portrait #impressionism #fineart https://t.co/SuU6f2kFEc,https://pbs.twimg.com/media/DE19NJCXoAIXqjm.jpg
3950,artistmonet,887981367866380290,22,39,"The Tow Path at Argenteuil, Winter #impressionism #arthistory https://t.co/SzbjHD1f4t",https://pbs.twimg.com/media/DFK-WQ_XsAAZ0jZ.jpg
3951,artistmonet,887978117364690944,15,29,The Japanese Bridge 7 #impressionism #monet https://t.co/q3trkwqRu3,https://pbs.twimg.com/media/DFK7ZDlXoAAuy04.jpg
3952,artistmonet,887947634316648450,22,51,The Basin at Argenteuil #claudemonet #monet https://t.co/Ecx4PwUUBp,https://pbs.twimg.com/media/DFKfqtiXUAAjoDb.jpg
3953,artistmonet,887916915917811716,4,12,The Dinner #arthistory #monet https://t.co/1NVF9UQtLq,https://pbs.twimg.com/media/DFKDunzWAAAp3Gt.jpg
3954,artistmonet,887915908198518784,8,20,"Haystacks at Sunset, Frosty Weather #monet #arthistory https://t.co/4Q7jQO4iCd",https://pbs.twimg.com/media/DFKCz7pXgAIVf5T.jpg
3955,artistmonet,887903965626720257,3,0,RT @cassatt_mary: Margaret Milligan Sloan #impressionism #marycassatt https://t.co/tOODA4fBbn,https://pbs.twimg.com/media/DEwEe9UXUAAzPJO.jpg
3956,artistmonet,887888782183157760,23,43,The Studio-Boat #claudemonet #monet https://t.co/nARvqnIEeg,https://pbs.twimg.com/media/DFJqI-1UwAUfK0F.jpg
3957,artistmonet,887855228485324801,10,0,RT @artpissarro: Sunset at Eragny #impressionism #fineart https://t.co/oKsTGS5KxJ,https://pbs.twimg.com/media/DEu0ZL-XYAAG1CO.jpg
3958,artistmonet,887784470451019778,20,38,Arriving at Montegeron #claudemonet #monet https://t.co/XWckfcYDk6,https://pbs.twimg.com/media/DFILRSnWsAE3lgP.jpg
3959,artistmonet,887781858699878400,3,0,RT @artistbazille: The Heron #fineart #bazille https://t.co/4ea4jzrvla,https://pbs.twimg.com/media/DEtK2MwXUAEQmcF.jpg
3960,artistmonet,887771635100602370,23,44,Autumn Effect at Argenteuil #impressionism #monet https://t.co/iaUVeI1stJ,https://pbs.twimg.com/media/DFH_mMXW0AI_HMC.jpg
3961,artistmonet,887767812017713152,22,43,Untitled Artwork #impressionism #monet https://t.co/FkGWKiK01F,https://pbs.twimg.com/media/DFH8HnrXgAAuQQD.jpg
3962,artistmonet,887737719060869122,7,11,The Road from Chailly to Fontainebleau https://t.co/v4mjmObOW5 #claudemonet #realism https://t.co/vlqom29y5k,https://pbs.twimg.com/media/DFHgwBmWAAE7Fzg.jpg
3963,artistmonet,887726416502173697,1,4,Portrait of Michael with Hat and Pom Pom #claudemonet #monet https://t.co/ecOELJVjoG,https://pbs.twimg.com/media/DFHWeJZXsAg2iMZ.jpg
3964,artistmonet,887708013699715072,9,0,"RT @artist_renoir: Portrait of Edmond Renoir, Jr. #fineart #renoir https://t.co/t0gfmnncRl",https://pbs.twimg.com/media/DEsE3ciW0AAXAms.jpg
3965,artistmonet,887705267277885441,13,24,Irises in Monets Garden https://t.co/8jxEim6QNX #monet #arthistory https://t.co/6xpECEvvvd,https://pbs.twimg.com/media/DFHDPB2XkAIoFsS.jpg
3966,artistmonet,887693877813145602,19,0,RT @artpissarro: Kew Gardens - Path to the Great Glasshouse #impressionism #pissarro https://t.co/JHFBCX9s94,https://pbs.twimg.com/media/DEoOcH6XYAAoyVH.jpg
3967,artistmonet,887690422025412608,19,31,Haystack at Giverny #arthistory #claudemonet https://t.co/NoWtiL7q8s,https://pbs.twimg.com/media/DFG1u-1WsAITofk.jpg
3968,artistmonet,887688830144438272,23,32,Bennecourt #claudemonet #impressionism https://t.co/AGQNGnO0tP,https://pbs.twimg.com/media/DFG0SS9XkAIzGqp.jpg
3969,artistmonet,887648389252435969,11,0,RT @artist_renoir: Girls on the seashore #impressionism #renoir https://t.co/9ZAApzBnbW,https://pbs.twimg.com/media/DEsdwCrXUAEonfW.jpg
3970,artistmonet,887614686329491458,14,24,The Rue Montargueil with Flags #arthistory #claudemonet https://t.co/gjKXhgKzeI,https://pbs.twimg.com/media/DFFw2fiXsAA7YRx.jpg
3971,artistmonet,887613867400024064,37,37,View of Antibes from the Plateau Notre-Dame #impressionism #monet https://t.co/0FLAvczmqO,https://pbs.twimg.com/media/DFFwG5UXkAAFdxu.jpg
3972,artistmonet,887583218031054848,26,41,The Willows on the River #impressionism #claudemonet https://t.co/UczwnVa4Qg,https://pbs.twimg.com/media/DFFUO42WsAEuB2G.jpg
3973,artistmonet,887559697016004608,31,41,Plum Trees in Blossom at Vetheuil #impressionism #claudemonet https://t.co/nkQeBT3pl1,https://pbs.twimg.com/media/DFE-1yWXsAAM814.jpg
